aptDong,aptNm,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landLeaseholdGbn,rgstDate,sggCd,slerGbn,umdNm
,한화진넥스빌,2001,,,,"46,500",27,1,2022,중개거래,서울 강남구,43.58,20,706-20,N,,11680,,역삼동
,포스코트,2003,,,,"281,000",26,1,2022,중개거래,서울 강남구,160.28,7,146,N,,11680,,삼성동
,역삼래미안,2005,,,,"268,000",26,1,2022,중개거래,서울 강남구 서울 서초구,80.87,8,757,N,,11680,,역삼동
,마이다스힐빌라트,2003,,,,"72,000",28,1,2022,직거래,,243.52,2,728-6,N,,11680,,역삼동
,마일스디오빌,2004,,,,"37,000",26,1,2022,중개거래,서울 강남구,36.29,4,58-2,N,,11680,,논현동
,래미안도곡카운티,2016,,,,"225,000",23,2,2022,중개거래,서울 강남구,59.98,20,538-3,N,,11680,,도곡동
,은하수,1992,,,,"165,000",25,2,2022,중개거래,서울 강남구,67.14,9,759-1,N,,11680,,역삼동
,대우디오빌,2004,,,,"31,100",26,2,2022,중개거래,서울 강남구,31.81,10,952,N,,11680,,도곡동
,연세힐하우스1,2003,,,,"300,000",14,2,2022,중개거래,서울 강남구,187.73,1,102-2,N,,11680,,청담동
,타워팰리스2,2003,,,,"380,000",21,2,2022,중개거래,서울 강남구,160.56,4,467-17,N,,11680,,도곡동
,래미안도곡카운티,2016,,23.03.31,O,"225,000",23,2,2022,중개거래,서울 강남구,59.98,20,538-3,N,,11680,,도곡동
,휴먼스타빌,2005,,,,"80,000",28,2,2022,중개거래,서울 강남구,35.905,14,5-25,N,,11680,,청담동
,청담신원아침도시마인,2013,,,,"82,500",25,2,2022,중개거래,서울 강남구,49.4473,8,122-35,N,,11680,,청담동
,아카데미스위트1,2004,,,,"220,000",26,2,2022,중개거래,서울 강남구,122.07,11,467-7,N,,11680,,도곡동
,아크로힐스논현,2014,,,,"210,000",24,2,2022,중개거래,서울 강남구,84.208,4,276-1,N,,11680,,논현동
,삼성동헤렌하우스2(82-1),2010,,,,"500,000",11,3,2022,중개거래,서울 강남구,217.86,6,82-1,N,,11680,,삼성동
,진흥아파트,1984,,,,"310,000",15,3,2022,중개거래,서울 강남구,145.69,3,65,N,,11680,,청담동
,e-편한세상,2005,,,,"212,500",31,3,2022,중개거래,서울 강남구,59.606,22,755-4,N,,11680,,역삼동
,트레벨,2002,,,,"58,500",30,3,2022,중개거래,서울 강남구,33.48,3,766-8,N,,11680,,역삼동
,삼성동신도브래뉴,2010,,,,"120,000",23,3,2022,중개거래,서울 강남구,104.191,6,121-38,N,,11680,,삼성동
,타워팰리스3,2004,,,,"554,000",30,3,2022,중개거래,서울 강남구,244.224,63,467-29,N,,11680,,도곡동
,개포우성1,1983,,,,"409,000",30,3,2022,중개거래,서울 강남구,127.61,11,503,N,,11680,,대치동
,현대2,1986,,,,"265,000",30,3,2022,중개거래,서울 강남구,84.81,7,654,N,,11680,,개포동
,대림아크로빌,1999,,,,"295,000",31,3,2022,중개거래,서울 강남구,146.754,38,467-6,N,,11680,,도곡동
,타워팰리스2,2003,,,,"335,000",29,3,2022,중개거래,서울 강남구,124.11,40,467-17,N,,11680,,도곡동
,현대4,1987,,,,"199,000",16,4,2022,중개거래,서울 도봉구,84.98,11,614,N,,11680,,일원동
,미성2차,1987,,,,"321,000",19,4,2022,중개거래,서울 강남구,74.4,16,397,N,,11680,,압구정동
,강남한신휴플러스6단지,2015,,,,"149,000",23,4,2022,중개거래,서울 강남구,59.98,3,365,N,,11680,,율현동
,은마,1979,,,,"262,500",28,4,2022,중개거래,서울 강남구,84.43,2,316,N,,11680,,대치동
,은마,1979,,22.06.24,O,"262,500",28,4,2022,중개거래,서울 강남구,84.43,2,316,N,,11680,,대치동
,대우디오빌,2002,,,,"32,000",30,4,2022,중개거래,서울 강남구,30.03,8,720-25,N,,11680,,역삼동
,개포6차우성아파트1동~8동,1987,,,,"220,000",21,4,2022,중개거래,서울 강남구,79.97,2,658-1,N,,11680,,개포동
,"현대5차(71,72동)",1977,,,,"410,000",12,4,2022,중개거래,서울 강남구,82.23,10,455,N,,11680,,압구정동
,은마,1979,,22.06.24,O,"262,500",28,4,2022,중개거래,서울 강남구,84.43,2,316,N,,11680,,대치동
,경남2차,1984,,,,"400,000",19,4,2022,중개거래,서울 강남구,186.16,8,649,N,,11680,,개포동
,우민,2002,,,,"123,000",19,5,2022,중개거래,서울 강남구,74.758,2,107-44,N,,11680,,논현동
,우성캐릭터199,1998,,23.02.22,O,"317,500",12,5,2022,중개거래,서울 강남구,164.97,12,467-24,N,,11680,,도곡동
,럭키(963),1995,,,,"260,000",19,5,2022,중개거래,서울 강남구,124.66,1,963,N,,11680,,도곡동
,"현대14차(203,204,205,206동)",1987,,,,"430,000",17,5,2022,중개거래,서울 강남구 서울 서초구,84.98,8,447,N,,11680,,압구정동
,대림아크로빌,1999,,23.02.15,O,"285,000",28,5,2022,중개거래,서울 강남구,146.754,5,467-6,N,,11680,,도곡동
,은마,1979,,,,"250,000",25,5,2022,중개거래,서울 강남구,76.79,2,316,N,,11680,,대치동
,래미안청담로이뷰,1992,,,,"373,000",25,5,2022,중개거래,서울 강남구,110.2,10,134,N,,11680,,청담동
,아름빌(889-74),2003,,22.10.07,O,"29,000",25,5,2022,중개거래,서울 강남구,30.46,8,889-74,N,,11680,,대치동
,래미안대치팰리스,2015,,,,"328,000",26,5,2022,중개거래,서울 강남구,91.93,35,1027,N,,11680,,대치동
,로체샤르캐슬,2009,,22.11.10,O,"139,000",23,5,2022,중개거래,서울 강남구,106.59,4,114-23,N,,11680,,논현동
,SK허브프리모,2006,,,,"80,000",17,6,2022,직거래,,67.57,15,953-1,N,,11680,,도곡동
,채널리저브,2007,,,,"181,000",22,6,2022,중개거래,서울 강남구,84.94,18,144-14,N,,11680,,삼성동
,강남 더샵 포레스트,2016,,,,"295,000",10,6,2022,중개거래,서울 강남구,124.5792,11,799,N,,11680,,수서동
,타워팰리스1,2002,,,,"435,000",6,6,2022,중개거래,서울 강남구,164.97,46,467,N,,11680,,도곡동
,신동아,1997,,22.11.03,O,"275,000",4,6,2022,중개거래,서울 강남구,84.94,13,134-16,N,,11680,,청담동
,한보미도맨션1,1983,,,,"387,000",24,6,2022,중개거래,서울 강남구,128.01,4,511,N,,11680,,대치동
,경남논현,1996,,,,"131,000",21,6,2022,중개거래,서울 강남구,83.72,5,274,N,,11680,,논현동
,한보미도맨션2,1985,,,,"380,000",24,6,2022,중개거래,서울 강남구,126.33,10,511,N,,11680,,대치동
,포스코트,2002,,,,"395,000",14,6,2022,중개거래,서울 강남구,200.9,14,164-6,N,,11680,,도곡동
,대우로얄카운티3,2003,,,,"495,000",16,6,2022,중개거래,서울 강남구,244.72,3,117-6,N,,11680,,청담동
,상지리츠빌5B,2001,,,,"290,000",4,7,2022,중개거래,서울 강남구,152.85,7,127-37,N,,11680,,청담동
,PLUMHILLS,2003,,22.10.28,O,"210,000",4,7,2022,중개거래,서울 강남구,206.1,1,193-67,N,,11680,,도곡동
,타워팰리스2,2003,,,,"340,000",27,7,2022,중개거래,서울 강남구,130.17,3,467-17,N,,11680,,도곡동
,연세청담파크빌,1999,,,,"290,000",29,7,2022,중개거래,서울 강남구,242.34,5,59-21,N,,11680,,청담동
,청담대우멤버스카운티11차,2004,,,,"315,000",7,7,2022,중개거래,서울 강남구,164.99,3,122-15,N,,11680,,청담동
,청담동마크노빌,2008,,,,"450,000",27,7,2022,중개거래,서울 강남구 서울 서초구,270.25,1,89-12,N,,11680,,청담동
,래미안그레이튼(진달래2차),2010,,,,"287,000",20,7,2022,중개거래,서울 강남구,105.89,25,762-3,N,,11680,,역삼동
,로데오현대,1998,,,,"142,000",30,7,2022,중개거래,서울 강남구,84.96,8,658,N,,11680,,신사동
,개포자이,2004,,,,"303,000",27,7,2022,중개거래,서울 강남구,170.32,11,12-2,N,,11680,,개포동
,타워팰리스2,2003,,22.10.26,O,"340,000",27,7,2022,중개거래,서울 강남구,130.17,3,467-17,N,,11680,,도곡동
,썬-타워빌딩,2015,,,,"46,534",30,8,2022,직거래,,16.4,9,588-16,N,,11680,,신사동
,썬-타워빌딩,2015,,,,"46,534",30,8,2022,직거래,,16.4,9,588-16,N,,11680,,신사동
,썬-타워빌딩,2015,,,,"46,534",30,8,2022,직거래,,16.4,9,588-16,N,,11680,,신사동
,썬-타워빌딩,2015,,,,"67,352",30,8,2022,직거래,,23.72,9,588-16,N,,11680,,신사동
,썬-타워빌딩,2015,,,,"43,757",30,8,2022,직거래,,15.42,9,588-16,N,,11680,,신사동
,썬-타워빌딩,2015,,,,"43,757",30,8,2022,직거래,,15.42,9,588-16,N,,11680,,신사동
,썬-타워빌딩,2015,,,,"43,757",30,8,2022,직거래,,15.42,9,588-16,N,,11680,,신사동
,썬-타워빌딩,2015,,,,"43,757",30,8,2022,직거래,,15.42,9,588-16,N,,11680,,신사동
,썬-타워빌딩,2015,,,,"43,757",30,8,2022,직거래,,15.42,9,588-16,N,,11680,,신사동
,썬-타워빌딩,2015,,,,"46,534",30,8,2022,직거래,,16.4,8,588-16,N,,11680,,신사동
,청암빌라트,1991,,,,"260,000",17,9,2022,중개거래,서울 강남구,163.8,1,650,N,,11680,,대치동
,강남자곡 힐스테이트,2015,,,,"101,500",13,9,2022,중개거래,서울 강남구,59.93,10,619,N,,11680,,자곡동
,청암빌라트,1991,,,,"270,000",17,9,2022,중개거래,서울 강남구,163.8,1,650,N,,11680,,대치동
,청암빌라트,1991,,23.01.26,O,"270,000",17,9,2022,중개거래,서울 강남구,163.8,1,650,N,,11680,,대치동
,우림루미아트,2005,,,,"178,800",30,9,2022,직거래,,127.82,7,75-3,N,,11680,,삼성동
,래미안삼성1차(103-22),2006,,,,"330,000",27,9,2022,중개거래,서울 강남구,114.12,11,103-22,N,,11680,,삼성동
,"현대6차(78~81,83,84,86,87동)",1978,,,,"465,000",30,9,2022,중개거래,서울 강남구,144.7,6,456,N,,11680,,압구정동
,신동아(22),1997,,,,"89,000",24,9,2022,중개거래,서울 서초구,35.73,1,22,N,,11680,,논현동
,도곡렉슬,2006,,,,"278,000",27,9,2022,중개거래,서울 강남구,84.9984,9,527,N,,11680,,도곡동
,타워팰리스2,2003,,,,"450,000",19,9,2022,중개거래,서울 강남구,176.72,22,467-17,N,,11680,,도곡동
,대우디오빌,2002,,,,"34,000",14,10,2022,중개거래,서울 강남구,30.03,14,720-25,N,,11680,,역삼동
,대우디오빌,2004,,,,"30,500",29,10,2022,중개거래,서울 강남구,31.81,11,952,N,,11680,,도곡동
,한화진넥스빌,2001,,,,"41,000",11,10,2022,중개거래,서울 강남구,41.68,9,706-20,N,,11680,,역삼동
,아크로힐스논현,2014,,,,"240,000",28,10,2022,중개거래,서울 강남구,113.231,14,276-1,N,,11680,,논현동
,타워팰리스2,2003,,,,"430,000",20,10,2022,중개거래,서울 강남구,164.99,40,467-17,N,,11680,,도곡동
,타워팰리스2,2003,,,,"595,000",18,10,2022,중개거래,서울 강남구,223.59,38,467-17,N,,11680,,도곡동
,신동아,1992,,,,"100,000",25,10,2022,중개거래,서울 강남구,39.53,11,736,N,,11680,,수서동
,은마,1979,,,,"210,000",20,10,2022,중개거래,서울 강남구,84.43,2,316,N,,11680,,대치동
,선릉역대우아이빌(890-49),2004,,,,"24,500",14,10,2022,중개거래,서울 강남구,28.34,13,890-49,N,,11680,,대치동
,"대치우성아파트1동,2동,3동,5동,6동,7동",1984,,,,"270,000",20,10,2022,중개거래,서울 강남구 인천 서구,115.59,12,63,N,,11680,,대치동
,대치삼성,2000,,,,"254,000",5,11,2022,중개거래,서울 강남구,97.35,11,1014-3,N,,11680,,대치동
,테헤란로대우아이빌(891-6),2004,,,,"39,800",5,11,2022,중개거래,서울 강남구,33.11,9,891-6,N,,11680,,대치동
,개포래미안포레스트,2020,,,,"240,000",29,11,2022,중개거래,서울 강남구,84.86,5,1282,N,,11680,,개포동
,디에이치아너힐즈,2019,,,,"250,000",26,11,2022,중개거래,서울 강남구,84.3558,19,1281,N,,11680,,개포동
,개포래미안포레스트,2020,,,,"240,000",25,11,2022,중개거래,서울 강남구,84.83,33,1282,N,,11680,,개포동
,은마,1979,,,,"226,000",22,11,2022,중개거래,서울 강남구,84.43,12,316,N,,11680,,대치동
,"대치우성아파트1동,2동,3동,5동,6동,7동",1984,,,,"260,000",22,11,2022,중개거래,서울 강남구,115.59,4,63,N,,11680,,대치동
,신현대11차,1983,,,,"560,000",25,11,2022,중개거래,서울 강남구,183.41,9,433,N,,11680,,압구정동
,래미안대치팰리스,2015,,,,"291,000",17,11,2022,중개거래,서울 강남구,91.93,20,1027,N,,11680,,대치동
,삼익대청아파트,1992,,,,"134,000",14,11,2022,중개거래,서울 강남구 서울 서초구,60,7,12,N,,11680,,개포동
,쌍용플래티넘,2003,,,,"225,000",27,12,2022,중개거래,서울 강남구,154.77,12,117,N,,11680,,삼성동
,삼익대청아파트,1992,,,,"100,000",16,12,2022,중개거래,서울 강남구,51.12,15,12,N,,11680,,개포동
,"현대6차(78~81,83,84,86,87동)",1978,,,,"430,000",30,12,2022,중개거래,서울 강남구,144.2,8,456,N,,11680,,압구정동
,현대힐스테이트2단지,2008,,,,"235,000",30,12,2022,중개거래,서울 강남구,84.236,3,50,N,,11680,,삼성동
,"현대6차(78~81,83,84,86,87동)",1978,,,,"450,000",26,12,2022,중개거래,서울 강남구,157.36,14,456,N,,11680,,압구정동
,디에이치아너힐즈,2019,,,,"220,000",22,12,2022,중개거래,서울 강남구,76.1709,24,1281,N,,11680,,개포동
,은마,1979,,,,"220,000",24,12,2022,중개거래,서울 강남구,84.43,10,316,N,,11680,,대치동
,포스코더샵,2004,,,,"290,000",30,12,2022,중개거래,서울 강남구,139.54,11,902,N,,11680,,대치동
,성원대치2단지아파트,1992,,,,"104,000",23,12,2022,중개거래,서울 강남구,49.86,4,12,N,,11680,,개포동
,은마,1979,,,,"184,500",30,12,2022,중개거래,서울 강남구,76.79,2,316,N,,11680,,대치동
109,목련타운,1993,,,,"175,000",1,1,2023,중개거래,서울 강남구,99.79,6,716,N,23.05.11,11680,,일원동
301,삼익대청아파트,1992,,,,"97,000",17,1,2023,중개거래,서울 강남구 서울 종로구,39.53,8,12,N,23.05.10,11680,,개포동
101,푸른마을아파트101동~111동,1994,,,,"123,500",16,1,2023,중개거래,서울 강남구,59.76,7,719,N,23.04.07,11680,,일원동
215,성원대치2단지아파트,1992,,,,"85,500",28,1,2023,중개거래,서울 강남구,33.18,9,12,N,23.04.10,11680,,개포동
비,타워팰리스1,2002,,,,"330,000",17,1,2023,중개거래,서울 강남구,137.24,13,467,N,23.03.10,11680,,도곡동
개포자이르네,개포자이르네,2022,,,,"90,000",17,1,2023,직거래,,50.8665,4,1283,N,23.03.31,11680,,개포동
202,래미안블레스티지,2019,,,,"171,000",14,1,2023,중개거래,서울 강남구,59.967,19,1280,N,23.03.30,11680,,개포동
215,성원대치2단지아파트,1992,,,,"86,000",30,1,2023,중개거래,서울 강남구,33.18,11,12,N,23.04.28,11680,,개포동
203,한보미도맨션2,1985,,,,"317,500",30,1,2023,중개거래,서울 강남구,126.33,4,511,N,23.03.30,11680,,대치동
208동,강남 더샵 포레스트,2016,,,,"380,000",28,1,2023,중개거래,서울 강남구,165.4312,9,799,N,23.02.28,11680,,수서동
804동,디에이치자이개포,2021,,,,"253,000",18,2,2023,중개거래,서울 강남구,84.73,28,743,N,23.10.25,11680,,일원동
8,쌍용대치2,1983,,,,"287,000",11,2,2023,중개거래,서울 강남구,120.76,7,65,N,23.08.31,11680,,대치동
103,래미안펜타빌,2007,,,,"320,000",21,2,2023,중개거래,서울 강남구,158.58,20,713-7,N,23.07.31,11680,,역삼동
,동부센트레빌,1998,,,,"178,000",11,2,2023,중개거래,서울 강남구,84.97,18,716,N,23.07.14,11680,,역삼동
104,대치아이파크,2008,,,,"200,000",5,2,2023,중개거래,서울 강남구 서울 서초구,59.96,15,888,N,23.05.02,11680,,대치동
603,개포주공6단지,1983,,,,"200,000",7,2,2023,중개거래,서울 강남구,60.13,13,185,N,23.05.19,11680,,개포동
,한양수자인어반게이트,2013,,,,"21,700",27,2,2023,중개거래,서울 강남구,16.2,7,221-7,N,23.05.17,11680,,논현동
1단지 101,삼성동힐스테이트 1단지,2008,,,,"237,000",27,2,2023,중개거래,"서울 강남구, 서울 서초구",84.236,6,16-2,N,23.04.28,11680,,삼성동
216,성원대치2단지아파트,1992,,,,"100,000",7,2,2023,중개거래,서울 강남구,39.53,14,12,N,23.04.24,11680,,개포동
704,신동아,1992,,,,"84,500",15,2,2023,중개거래,서울 송파구,33.18,11,736,N,23.05.03,11680,,수서동
212,도곡렉슬,2006,,,,"238,000",10,3,2023,중개거래,서울 강남구,84.9231,2,527,N,23.10.04,11680,,도곡동
113,신현대12차,1982,,,,"580,000",3,3,2023,중개거래,서울 강남구,182.95,13,434,N,23.06.30,11680,,압구정동
114,개포래미안포레스트,2020,,,,"232,000",30,3,2023,중개거래,서울 강남구,84.83,27,1282,N,23.06.23,11680,,개포동
,대우아이빌멤버스(891-26),2003,,,,"43,500",20,3,2023,중개거래,서울 강남구,42.837,6,891-26,N,23.06.23,11680,,대치동
105,역삼래미안,2005,,,,"168,300",26,3,2023,중개거래,서울 강남구,59.4,18,757,N,23.05.31,11680,,역삼동
512,강남데시앙파크,2011,,,,"117,500",23,3,2023,중개거래,서울 강남구,84.97,5,525,N,23.05.19,11680,,세곡동
,역삼래미안,2005,,23.05.16,O,"168,300",27,3,2023,중개거래,서울 강남구,59.4,18,757,N,,11680,,역삼동
101,한보미도맨션1,1983,,,,"250,000",10,3,2023,중개거래,서울 강남구,84.48,13,511,N,23.05.17,11680,,대치동
24,미성2차,1987,,,,"250,000",7,3,2023,중개거래,서울 강남구,74.4,1,397,N,23.05.30,11680,,압구정동
103,도곡렉슬,2006,,,,"171,000",30,3,2023,중개거래,서울 강남구,59.9772,13,527,N,23.07.28,11680,,도곡동
,현대4,1987,,,,"162,000",21,4,2023,중개거래,서울 강남구,84.98,11,614,N,24.01.31,11680,,일원동
103,청담대림이-편한세상,2002,,,,"190,000",18,4,2023,중개거래,서울 강남구,81.84,4,30-33,N,23.08.16,11680,,청담동
604동,강남한신휴플러스6단지,2015,,,,"105,000",21,4,2023,중개거래,서울 강남구,59.98,8,365,N,23.07.17,11680,,율현동
210,래미안블레스티지,2019,,,,"249,500",25,4,2023,중개거래,서울 강남구,84.94,26,1280,N,23.08.14,11680,,개포동
,개포자이프레지던스,2023,,,,"214,000",24,4,2023,중개거래,서울 강남구,59.98,15,189,N,,11680,,개포동
비,타워팰리스1,2002,,,,"440,000",20,4,2023,중개거래,서울 강남구,164.97,11,467,N,23.06.07,11680,,도곡동
,이니그마빌,2001,,,,"350,000",3,4,2023,중개거래,서울 강남구,244.77,4,94,N,23.06.12,11680,,청담동
30,은마,1979,,,,"213,300",28,4,2023,중개거래,서울 강남구,76.79,10,316,N,23.07.05,11680,,대치동
,은마,1979,,23.06.01,O,"213,300",28,4,2023,중개거래,서울 강남구,76.79,10,316,N,,11680,,대치동
8,쌍용대치2,1983,,,,"285,000",27,4,2023,중개거래,서울 강남구,120.76,8,65,N,23.07.31,11680,,대치동
101,채널리저브,2007,,,,"144,000",12,5,2023,중개거래,서울 강남구,84.97,3,144-14,N,23.10.20,11680,,삼성동
비,타워팰리스1,2002,,,,"490,000",16,5,2023,중개거래,서울 강남구,164.95,30,467,N,23.09.04,11680,,도곡동
디,타워팰리스1,2002,,,,"220,000",26,5,2023,중개거래,서울 강남구,84.15,39,467,N,23.08.16,11680,,도곡동
101,청담자이,2011,,,,"185,000",24,5,2023,중개거래,서울 강남구,49.619,13,134-38,N,23.08.30,11680,,청담동
102,동부센트레빌,2005,,,,"430,000",19,5,2023,중개거래,서울 강남구,145.83,27,670,N,23.08.09,11680,,대치동
110,대치삼성,2000,,,,"215,000",27,5,2023,중개거래,서울 강남구,84.58,9,1014-3,N,23.09.22,11680,,대치동
101,신성아파트101동,1996,,,,"135,000",11,5,2023,중개거래,서울 강남구,59.67,2,622,N,23.08.07,11680,,신사동
21,미성2차,1987,,,,"408,000",8,5,2023,중개거래,서울 강남구,140.9,9,397,N,23.09.01,11680,,압구정동
104,역삼푸르지오,2006,,,,"230,000",2,5,2023,중개거래,서울 강남구,84.9097,15,754-1,N,23.07.31,11680,,역삼동
,대우디오빌,2002,,,,"40,000",10,5,2023,중개거래,서울 강남구,39.13,11,720-25,N,23.07.31,11680,,역삼동
,디에이치아너힐즈,2019,,,,"205,000",27,6,2023,중개거래,서울 강남구,59.7479,4,1281,N,,11680,,개포동
814동,디에이치자이개포,2021,,,,"272,000",25,6,2023,중개거래,서울 강남구 서울 서초구,84.75,20,743,N,23.12.28,11680,,일원동
2,우성캐릭터199,1998,,,,"275,000",9,6,2023,중개거래,서울 강남구,164.97,29,467-24,N,23.12.29,11680,,도곡동
322,디에이치아너힐즈,2019,,,,"260,000",20,6,2023,중개거래,서울 강남구,76.1709,6,1281,N,23.12.01,11680,,개포동
104,역삼푸르지오,2006,,,,"240,000",17,6,2023,중개거래,서울 강남구,84.9097,10,754-1,N,23.10.23,11680,,역삼동
,개포자이프레지던스,2023,,,,"279,250",30,6,2023,중개거래,서울 강남구,78.33,9,189,N,,11680,,개포동
126,개포래미안포레스트,2020,,,,"220,000",6,6,2023,중개거래,서울 강남구,74.66,24,1282,N,23.10.13,11680,,개포동
306,세곡리엔파크(3단지),2011,,,,"114,000",23,6,2023,중개거래,서울 강남구,84.96,3,516,N,23.10.18,11680,,세곡동
110,대치삼성,2000,,,,"220,000",2,6,2023,중개거래,서울 강남구,84.58,8,1014-3,N,23.09.22,11680,,대치동
111,대치삼성,2000,,,,"162,500",29,6,2023,중개거래,서울 강남구,59.88,2,1014-3,N,23.09.13,11680,,대치동
103,래미안펜타빌,2007,,,,"349,000",11,7,2023,중개거래,서울 강남구,136.28,8,713-7,N,24.02.27,11680,,역삼동
316,디에이치아너힐즈,2019,,,,"203,000",21,7,2023,중개거래,서울 강남구,59.7479,2,1281,N,23.11.15,11680,,개포동
95,현대8차(성수현대:91~95동),1980,,,,"350,000",14,7,2023,중개거래,서울 강남구,107.64,6,481,N,23.12.28,11680,,압구정동
에이,타워팰리스1,2002,,,,"470,000",2,7,2023,중개거래,서울 강남구,164.97,19,467,N,23.12.29,11680,,도곡동
405,삼익,1992,,,,"132,000",3,7,2023,중개거래,"서울 강남구, 서울 서초구",60,8,708,N,23.10.13,11680,,수서동
124,개포래미안포레스트,2020,,,,"409,000",21,7,2023,중개거래,서울 강남구,136.06,27,1282,N,23.10.20,11680,,개포동
211,래미안블레스티지,2019,,,,"275,000",10,7,2023,중개거래,서울 강남구,84.94,7,1280,N,23.09.25,11680,,개포동
7,경남1,1984,,,,"240,000",31,7,2023,중개거래,서울 강남구,96.98,4,649,N,23.11.30,11680,,개포동
411,도곡렉슬,2006,,,,"390,000",28,7,2023,중개거래,서울 강남구,114.9931,22,527,N,23.10.20,11680,,도곡동
씨,타워팰리스1,2002,,,,"990,000",31,7,2023,중개거래,서울 강남구,301.47,55,467,N,23.12.01,11680,,도곡동
315,디에이치아너힐즈,2019,,,,"213,000",19,8,2023,중개거래,서울 강남구,59.8732,22,1281,N,24.02.22,11680,,개포동
,래미안 개포 루체하임,2018,,23.11.30,O,"187,500",26,8,2023,중개거래,서울 강남구,59.99,1,741,N,,11680,,일원동
116,개포래미안포레스트,2020,,,,"229,000",31,8,2023,중개거래,서울 강남구,74.66,16,1282,N,23.12.08,11680,,개포동
,동익,1993,,,,"150,000",5,8,2023,중개거래,서울 강남구,84.46,11,738,N,,11680,,수서동
,한화진넥스빌,2001,,,,"48,500",29,8,2023,중개거래,서울 강남구,51.08,6,706-20,N,23.11.30,11680,,역삼동
1,아펠바움,2008,,,,"658,500",5,8,2023,중개거래,서울 강남구,241.83,14,99-3,N,23.11.03,11680,,삼성동
119,수서,1992,,,,"88,000",10,8,2023,중개거래,서울 강남구,39.98,5,711,N,23.11.10,11680,,일원동
102,청담자이,2011,,,,"188,000",31,8,2023,중개거래,서울 강남구,49.593,13,134-38,N,24.01.02,11680,,청담동
104,푸른마을아파트101동~111동,1994,,,,"170,000",26,8,2023,중개거래,서울 강남구,84.93,4,719,N,23.12.14,11680,,일원동
206,래미안블레스티지,2019,,,,"273,000",6,8,2023,중개거래,서울 강남구,84.943,16,1280,N,24.01.24,11680,,개포동
209,래미안블레스티지,2019,,,,"165,000",22,9,2023,중개거래,서울 강남구,49.909,15,1280,N,24.02.29,11680,,개포동
,래미안블레스티지,2019,,24.02.29,O,"165,000",22,9,2023,중개거래,서울 강남구,49.909,15,1280,N,,11680,,개포동
104,대치삼성,2000,,,,"280,000",27,9,2023,중개거래,서울 강남구,108.52,2,1014-3,N,24.01.26,11680,,대치동
주건축물제1동,한양립스,2022,,,,"71,700",18,9,2023,직거래,,38.2471,4,142-16,N,24.01.10,11680,,삼성동
129,개포래미안포레스트,2020,,,,"191,500",27,9,2023,중개거래,서울 강남구,59.92,16,1282,N,24.01.15,11680,,개포동
7,선경1차(1동-7동),1983,,,,"385,000",20,9,2023,중개거래,서울 강남구,136.68,14,506,N,24.01.15,11680,,대치동
103,아크로힐스논현,2014,,,,"265,000",27,9,2023,중개거래,서울 강남구,113.087,5,276-1,N,23.12.08,11680,,논현동
306,도곡렉슬,2006,,,,"400,000",12,9,2023,중개거래,서울 강남구,134.9023,3,527,N,23.11.30,11680,,도곡동
102,한신오페라하우스,2003,,,,"205,000",19,9,2023,중개거래,서울 강남구,123.75,11,35-47,N,23.11.30,11680,,청담동
108,e-편한세상,2005,,,,"200,000",27,9,2023,중개거래,서울 강남구,59.606,15,755-4,N,23.12.29,11680,,역삼동
813동,디에이치자이개포,2021,,,,"335,000",19,10,2023,중개거래,"서울 강남구, 서울 서초구",103.86,8,743,N,24.05.29,11680,,일원동
29,은마,1979,,,,"280,000",12,10,2023,중개거래,서울 강남구,84.43,9,316,N,24.03.04,11680,,대치동
52,현대4차저층(51~56동),1977,,,,"538,000",4,10,2023,중개거래,서울 강남구 서울 양천구,117.91,3,462,N,24.01.31,11680,,압구정동
,개포우성1,1983,,,,"310,000",20,10,2023,중개거래,서울 강남구,84.81,15,503,N,,11680,,대치동
105,동부센트레빌,2005,,,,"479,000",16,10,2023,중개거래,서울 강남구,145.83,13,670,N,24.02.28,11680,,대치동
105,가람,1993,,,,"228,200",23,10,2023,중개거래,서울 강남구,84.95,3,735,N,24.01.25,11680,,일원동
0,SK허브프리모,2006,,,,"89,500",22,10,2023,중개거래,서울 강남구,67.5,17,953-1,N,24.01.05,11680,,도곡동
1003,까치마을,1993,,,,"94,500",19,10,2023,중개거래,서울 강남구,39.6,7,746,N,24.02.07,11680,,수서동
104,강남센트럴아이파크,2022,,,,"437,000",24,10,2023,중개거래,서울 강남구,125.462,20,902,N,24.03.25,11680,,역삼동
108,대치아이파크,2008,,,,"290,000",30,10,2023,중개거래,서울 강남구,84.93,14,888,N,24.02.28,11680,,대치동
에프,타워팰리스2,2003,,,,"315,000",24,11,2023,중개거래,서울 강남구,115.63,25,467-17,N,24.05.27,11680,,도곡동
,타워팰리스2,2003,,24.05.22,O,"315,000",24,11,2023,중개거래,서울 강남구,115.63,25,467-17,N,,11680,,도곡동
씨,타워팰리스1,2002,,,,"495,000",13,11,2023,중개거래,서울 강남구,164.97,31,467,N,24.05.13,11680,,도곡동
604동,강남한신휴플러스6단지,2015,,,,"108,000",17,11,2023,중개거래,서울 강남구,59.98,9,365,N,24.04.30,11680,,율현동
