aptDong,aptNm,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landLeaseholdGbn,rgstDate,sggCd,slerGbn,umdNm
,신공덕래미안3차,2003,,,,"132,000",30,4,2022,중개거래,서울 마포구,59.96,21,161,N,,11440,,신공덕동
,마포프레스티지자이,2021,,,,"141,000",25,5,2022,중개거래,서울 서대문구,59.9213,7,532,N,,11440,,염리동
,마포프레스티지자이,2021,,,,"141,000",30,5,2022,중개거래,서울 마포구,59.9213,6,532,N,,11440,,염리동
,한강2차대주피오레,2003,,,,"150,000",14,5,2022,중개거래,서울 마포구,99.16,12,499,N,,11440,,망원동
,신촌포스빌,2004,,,,"27,000",28,5,2022,중개거래,서울 마포구,32.34,9,1-3,N,,11440,,노고산동
,신촌태영데시앙,2003,,,,"120,000",28,5,2022,중개거래,서울 마포구,84.97,11,439,N,,11440,,창전동
,대상3,2000,,,,"84,000",27,5,2022,중개거래,서울 마포구,84.9,2,491,N,,11440,,망원동
,신공덕1차삼성래미안1아파트,2000,,,,"128,000",28,5,2022,중개거래,서울 마포구,59.76,18,155,N,,11440,,신공덕동
,마포프레스티지자이,2021,,,,"106,000",23,5,2022,중개거래,서울 마포구 서울 서대문구,42.9683,1,532,N,,11440,,염리동
,성산시영(대우),1986,,,,"106,250",30,5,2022,중개거래,서울 마포구,50.03,8,446,N,,11440,,성산동
,마포용강삼성래미안,2003,,,,"127,000",28,5,2022,중개거래,서울 마포구,59.99,15,380,N,,11440,,용강동
,현대홈타운,2000,,,,"132,500",1,6,2022,중개거래,서울 마포구,84.95,17,353,N,,11440,,도화동
,현대홈타운,2000,,23.02.20,O,"135,000",1,6,2022,중개거래,서울 마포구,84.95,17,353,N,,11440,,도화동
,상암월드컵파크7단지,2005,,,,"114,000",23,6,2022,중개거래,서울 마포구,84.74,6,1660,N,,11440,,상암동
,성산시영(유원),1986,,,,"128,300",20,6,2022,중개거래,서울 마포구,59.43,4,446,N,,11440,,성산동
,공덕현대,1989,,,,"120,000",14,6,2022,중개거래,서울 마포구,84.61,11,370-9,N,,11440,,공덕동
,성산시영(대우),1986,,,,"104,500",30,6,2022,중개거래,서울 마포구,50.03,11,446,N,,11440,,성산동
,마포한강제이스카이,2019,,22.08.08,O,"63,000",29,6,2022,직거래,,49.664,12,522,N,,11440,,망원동
,성산시영(유원),1986,,,,"130,000",12,6,2022,중개거래,서울 마포구,59.43,9,446,N,,11440,,성산동
,공덕SK리더스뷰,2021,,,,"190,000",24,6,2022,중개거래,서울 마포구,84.93,12,479,N,,11440,,공덕동
,삼성,1997,,,,"130,000",15,6,2022,중개거래,서울 마포구,72.185,1,550,N,,11440,,도화동
,마포프레스티지자이,2021,,,,"159,500",1,7,2022,중개거래,서울 마포구,59.9286,8,532,N,,11440,,염리동
,엘림,2002,,,,"57,000",23,7,2022,중개거래,서울 마포구,73.21,7,453-14,N,,11440,,서교동
,삼성,1997,,,,"130,000",26,7,2022,중개거래,서울 마포구,72.185,4,550,N,,11440,,도화동
,마포자이더센트리지(102동~112동),2022,,,,"254,000",21,7,2022,중개거래,서울 마포구,119.574,24,533,N,,11440,,염리동
,마포그랑자이,2020,,,,"146,000",24,7,2022,중개거래,서울 마포구,59.96,14,806,N,,11440,,대흥동
,마포그랑자이,2020,,,,"138,000",23,7,2022,중개거래,서울 마포구,59.98,9,806,N,,11440,,대흥동
,상암월드컵파크7단지,2005,,,,"114,000",23,7,2022,중개거래,서울 마포구,84.45,4,1660,N,,11440,,상암동
,성산시영(선경),1986,,,,"95,000",28,7,2022,중개거래,서울 마포구,50.54,3,446,N,,11440,,성산동
,도화동현대,1996,,,,"139,000",27,7,2022,중개거래,서울 마포구,147.37,9,357,N,,11440,,도화동
,공덕3삼성래미안,2004,,,,"120,000",30,7,2022,중개거래,서울 강남구 서울 마포구,59.97,19,457,N,,11440,,공덕동
,상암마젤란21,2005,,,,"56,000",25,8,2022,직거래,,55.85,14,513,N,,11440,,망원동
,공덕1삼성래미안,1999,,,,"180,000",22,8,2022,중개거래,서울 마포구,114.88,20,371,N,,11440,,공덕동
,마포래미안푸르지오4단지,2014,,,,"145,000",26,8,2022,중개거래,서울 마포구,59.9656,7,777,N,,11440,,아현동
,마포한강2차푸르지오,2016,,23.04.24,O,"165,000",31,8,2022,중개거래,서울 마포구,83.45,14,473,N,,11440,,합정동
,마포래미안푸르지오2단지,2014,,,,"220,000",19,8,2022,중개거래,서울 마포구,114.7267,23,777,N,,11440,,아현동
,공덕프로포즈Ⅱ,2015,,,,"15,000",24,8,2022,중개거래,서울 마포구,14.03,12,15-80,N,,11440,,신공덕동
,미원2,1997,,,,"59,500",27,8,2022,중개거래,서울 마포구,55.29,8,433-9,N,,11440,,망원동
,마포그랑자이,2020,,,,"174,000",13,8,2022,중개거래,서울 마포구,84.98,7,806,N,,11440,,대흥동
,에덴지우,2011,,,,"64,500",13,8,2022,중개거래,서울 마포구,70.91,7,458-6,N,,11440,,서교동
,마포자이,2003,,,,"160,000",27,8,2022,중개거래,"서울 마포구, 서울 용산구",84.692,1,521,N,,11440,,염리동
,현대하이츠,2004,,,,"52,000",20,9,2022,중개거래,서울 마포구,35.29,7,386-2,N,,11440,,합정동
,현대하이츠,2004,,23.04.12,O,"53,000",20,9,2022,중개거래,서울 마포구,35.29,7,386-2,N,,11440,,합정동
,마포프레스티지자이,2021,,,,"185,000",1,9,2022,중개거래,"서울 마포구, 서울 서대문구",84.9654,23,532,N,,11440,,염리동
,메세나폴리스,2012,,,,"510,000",30,9,2022,중개거래,서울 마포구,223.31,39,490,N,,11440,,서교동
,마포그랑자이,2020,,23.02.16,O,"165,000",7,9,2022,중개거래,서울 마포구,84.98,5,806,N,,11440,,대흥동
,상록,1997,,,,"70,000",26,9,2022,중개거래,서울 강서구,58.71,15,515-1,N,,11440,,염리동
,마포중동현대,2001,,22.12.23,O,"83,000",29,9,2022,중개거래,서울 마포구,59.88,20,392,N,,11440,,중동
,염리삼성래미안,2001,,,,"80,000",21,9,2022,중개거래,서울 금천구,84.96,16,520,N,,11440,,염리동
,마포래미안푸르지오4단지,2014,,,,"171,500",29,9,2022,중개거래,서울 마포구,84.8919,5,777,N,,11440,,아현동
,래미안공덕5차,2011,,,,"130,000",19,9,2022,중개거래,서울 마포구,59.975,6,469,N,,11440,,공덕동
,래미안공덕5차,2011,,,,"152,000",15,10,2022,중개거래,서울 마포구,84.851,5,469,N,,11440,,공덕동
,래미안공덕5차,2011,,,,"140,000",6,10,2022,직거래,,84.859,4,469,N,,11440,,공덕동
,코오롱,2003,,,,"115,000",29,10,2022,중개거래,서울 마포구,84.936,10,573,N,,11440,,연남동
,성산월드타운대림,2004,,,,"80,000",25,10,2022,중개거래,서울 마포구,84.689,3,601,N,,11440,,성산동
,광남캐스빌,2001,,,,"59,000",17,10,2022,중개거래,서울 마포구,49.94,6,435-4,N,,11440,,망원동
,마포한강제이스카이,2019,,,,"55,000",24,10,2022,중개거래,서울 마포구,49.738,3,522,N,,11440,,망원동
,중앙하이츠,1998,,,,"78,000",29,10,2022,중개거래,서울 마포구,60,9,161-1,N,,11440,,염리동
,새마을,1970,,,,"33,000",26,10,2022,중개거래,서울 마포구,41.65,1,244-15,N,,11440,,연남동
,대흥동태영아파트,1999,,,,"175,000",3,10,2022,중개거래,서울 마포구,114.93,10,660,N,,11440,,대흥동
,래미안공덕5차,2011,,22.12.09,O,"153,000",15,10,2022,중개거래,서울 마포구,84.851,5,469,N,,11440,,공덕동
,밤섬경남아너스빌,2009,,,,"98,000",28,11,2022,중개거래,서울 마포구,84.83,1,459,N,,11440,,신수동
,상록,1997,,,,"65,000",30,11,2022,중개거래,서울 마포구,49.8,14,515-1,N,,11440,,염리동
,마포래미안푸르지오3단지,2014,,,,"113,000",29,11,2022,중개거래,서울 마포구,59.9656,7,777,N,,11440,,아현동
,메세나폴리스,2012,,,,"250,000",28,11,2022,중개거래,서울 마포구,142.034,23,490,N,,11440,,서교동
,홍익하이빌,2004,,,,"28,800",26,11,2022,중개거래,서울 마포구,44.46,4,493-27,N,,11440,,연남동
,성산시영(유원),1986,,,,"98,000",28,11,2022,중개거래,서울 마포구,59.43,7,446,N,,11440,,성산동
,상록,1997,,,,"68,000",19,11,2022,중개거래,서울 마포구,57.88,13,515-1,N,,11440,,염리동
,마포그랑자이,2020,,,,"141,500",26,11,2022,중개거래,서울 마포구,84.98,2,806,N,,11440,,대흥동
,신구강변연가,2004,,,,"215,000",18,11,2022,중개거래,서울 마포구,152.336,12,394,N,,11440,,상수동
,성산시영(선경),1986,,,,"88,000",9,11,2022,중개거래,서울 마포구,50.54,10,446,N,,11440,,성산동
,래미안웰스트림,2016,,,,"137,000",1,12,2022,중개거래,서울 마포구 서울 영등포구,59.96,14,225,N,,11440,,현석동
,상암월드컵파크7단지,2005,,,,"100,000",29,12,2022,중개거래,서울 마포구,84.45,9,1660,N,,11440,,상암동
,공덕SK리더스뷰,2021,,,,"170,000",27,12,2022,중개거래,서울 마포구,84.94,17,479,N,,11440,,공덕동
,노블레스(249-12),2003,,,,"60,000",30,12,2022,중개거래,서울 마포구,85.04,5,249-12,N,,11440,,연남동
,삼성,1997,,,,"111,000",26,12,2022,중개거래,서울 마포구,72.185,17,550,N,,11440,,도화동
,래미안공덕5차,2011,,,,"105,000",26,12,2022,중개거래,서울 마포구,59.959,3,469,N,,11440,,공덕동
,래미안공덕4차,2005,,,,"100,000",28,12,2022,중개거래,서울 마포구,59.9,16,464,N,,11440,,공덕동
,반도유보라아일랜드,2008,,,,"195,000",30,12,2022,중개거래,서울 마포구,122.6843,6,223,N,,11440,,현석동
,성산시영(대우),1986,,,,"79,000",24,12,2022,중개거래,서울 마포구,50.03,2,446,N,,11440,,성산동
,래미안공덕4차,2005,,,,"147,500",14,12,2022,중개거래,서울 마포구,83.42,15,464,N,,11440,,공덕동
103,신촌금호,2001,,,,"75,000",29,1,2023,중개거래,서울 마포구,59.21,11,438,N,23.04.11,11440,,창전동
210,마포래미안푸르지오2단지,2014,,,,"161,500",26,1,2023,중개거래,서울 마포구,84.5978,16,777,N,23.02.28,11440,,아현동
,래미안웰스트림,2016,,23.02.22,O,"195,000",31,1,2023,중개거래,서울 마포구,114.98,12,225,N,,11440,,현석동
504,래미안공덕5차,2011,,,,"106,000",28,1,2023,중개거래,서울 마포구,59.959,13,469,N,23.03.30,11440,,공덕동
302,마포래미안푸르지오3단지,2014,,,,"120,000",28,1,2023,중개거래,서울 마포구,59.9656,3,777,N,23.05.09,11440,,아현동
28,성산시영(대우),1986,,,,"82,000",19,1,2023,중개거래,서울 마포구,50.03,6,446,N,23.03.31,11440,,성산동
203,상암월드컵파크2단지,2003,,,,"68,000",27,1,2023,중개거래,서울 마포구,59.92,3,1637,N,23.02.22,11440,,상암동
206,상암월드컵파크2단지,2003,,,,"78,000",20,1,2023,중개거래,서울 마포구,59.92,13,1637,N,23.04.28,11440,,상암동
22,성산시영(선경),1986,,,,"87,500",27,1,2023,중개거래,서울 마포구,50.54,9,446,N,23.03.31,11440,,성산동
308,공덕3삼성래미안,2004,,,,"106,000",25,1,2023,중개거래,서울 마포구,59.97,6,457,N,23.05.31,11440,,공덕동
,대우미래사랑,2005,,,,"29,000",28,2,2023,중개거래,서울 마포구,34.29,3,487,N,23.05.15,11440,,서교동
404,상암월드컵파크4단지,2006,,,,"110,000",27,2,2023,중개거래,서울 마포구,84.76,13,1655,N,23.05.04,11440,,상암동
102,공덕SK리더스뷰,2021,,,,"200,000",24,2,2023,중개거래,서울 마포구 서울 용산구,97.8,22,479,N,23.11.01,11440,,공덕동
7,성산시영(유원),1986,,,,"99,500",21,2,2023,중개거래,서울 마포구,59.43,13,446,N,23.04.10,11440,,성산동
,현대벤처빌,2002,,,,"29,500",22,2,2023,중개거래,서울 마포구,41.58,17,107-36,N,23.04.20,11440,,노고산동
104,공덕2삼성래미안,2004,,,,"120,000",18,2,2023,중개거래,서울 마포구,84.94,20,43,N,23.05.22,11440,,공덕동
101,삼환나띠르빌,2003,,,,"89,000",22,2,2023,중개거래,서울 용산구,84.9,4,732,N,23.04.28,11440,,아현동
108,신공덕1차삼성래미안1아파트,2000,,,,"130,000",25,2,2023,중개거래,서울 마포구,84.9,18,155,N,23.07.10,11440,,신공덕동
107,마포래미안푸르지오1단지,2014,,,,"125,000",28,2,2023,중개거래,서울 마포구,59.9236,10,777,N,23.04.26,11440,,아현동
301,공덕3삼성래미안,2004,,,,"139,000",18,2,2023,중개거래,서울 마포구,84.98,18,457,N,23.05.25,11440,,공덕동
412,마포래미안푸르지오4단지,2014,,,,"133,000",1,3,2023,중개거래,서울 마포구,59.9452,11,777,N,23.05.15,11440,,아현동
101,코오롱,2003,,,,"100,500",8,3,2023,중개거래,서울 마포구,84.936,9,573,N,23.04.19,11440,,연남동
101,성사1차풍림아파트101동,2000,,,,"75,000",29,3,2023,중개거래,서울 마포구,84.99,10,600,N,23.04.21,11440,,성산동
6,성산시영(유원),1986,,,,"103,500",24,3,2023,중개거래,서울 마포구,59.43,8,446,N,23.04.26,11440,,성산동
102,신촌삼익,1997,,,,"89,900",21,3,2023,중개거래,서울 마포구,84.85,3,450,N,23.07.05,11440,,신수동
408,마포래미안푸르지오4단지,2014,,,,"162,000",27,3,2023,중개거래,서울 마포구,84.5978,15,777,N,23.07.19,11440,,아현동
101,래미안밤섬리베뉴Ⅰ,2014,,,,"139,000",31,3,2023,중개거래,서울 마포구,84.99,11,402,N,23.09.08,11440,,상수동
206,래미안밤섬리베뉴Ⅱ,2014,,,,"139,000",28,3,2023,중개거래,서울 마포구,84.82,6,398,N,23.06.30,11440,,상수동
205,상암월드컵파크2단지,2003,,,,"84,000",23,3,2023,중개거래,서울 마포구,59.92,17,1637,N,23.05.31,11440,,상암동
106,마포그랑자이,2020,,,,"158,000",25,3,2023,중개거래,서울 마포구,84.98,9,806,N,24.02.28,11440,,대흥동
1011,상암월드컵파크10단지,2010,,,,"83,500",8,4,2023,중개거래,서울 마포구,59.73,11,1736,N,23.08.04,11440,,상암동
112,마포프레스티지자이,2021,,,,"158,000",28,4,2023,중개거래,서울 마포구,84.8079,1,532,N,23.09.25,11440,,염리동
,창전래미안,1998,,23.06.09,O,"85,000",30,4,2023,중개거래,서울 마포구,59.94,11,437,N,,11440,,창전동
101,마포쌍용황금아파트,2000,,,,"100,000",14,4,2023,중개거래,서울 영등포구,84.9,5,253,N,23.05.26,11440,,마포동
310,마포래미안푸르지오3단지,2014,,,,"242,000",27,4,2023,중개거래,서울 마포구,145.204,7,777,N,23.06.30,11440,,아현동
,마포트라팰리스2차,2008,,,,"119,500",28,4,2023,중개거래,서울 마포구,104.89,18,738,N,23.07.13,11440,,아현동
202동,공덕파크자이,2015,,,,"164,000",21,4,2023,중개거래,서울 마포구,84.9027,19,476,N,23.07.07,11440,,공덕동
,한화오벨리스크,2004,,,,"62,000",24,4,2023,중개거래,서울 마포구,41.32,10,555,N,23.06.30,11440,,도화동
106,대흥동태영아파트,1999,,,,"98,500",28,4,2023,중개거래,서울 마포구,59.4,11,660,N,23.08.25,11440,,대흥동
103,래미안웰스트림,2016,,,,"132,000",28,4,2023,중개거래,서울 마포구,59.96,6,225,N,23.08.04,11440,,현석동
우림아파트 101,우림루미아트,2003,,,,"89,000",30,5,2023,중개거래,서울 마포구,84.546,7,498,N,23.11.27,11440,,망원동
413,마포래미안푸르지오4단지,2014,,,,"165,000",4,5,2023,중개거래,서울 마포구,84.5978,10,777,N,23.09.19,11440,,아현동
410,마포래미안푸르지오4단지,2014,,,,"195,000",6,5,2023,중개거래,서울 마포구,114.2802,12,777,N,23.08.22,11440,,아현동
103,밤섬경남아너스빌,2009,,,,"99,500",31,5,2023,중개거래,서울 마포구,84.9,1,459,N,23.09.08,11440,,신수동
210,마포래미안푸르지오2단지,2014,,,,"209,000",30,5,2023,중개거래,서울 마포구,114.2802,16,777,N,23.09.26,11440,,아현동
207,상암월드컵파크2단지,2003,,,,"81,000",28,5,2023,중개거래,서울 마포구,59.92,10,1637,N,23.07.24,11440,,상암동
203,마포래미안푸르지오2단지,2014,,,,"189,000",31,5,2023,중개거래,서울 마포구,114.7267,2,777,N,23.07.25,11440,,아현동
107,성산월드타운대림,2004,,,,"69,000",30,5,2023,중개거래,서울 마포구,59.888,6,601,N,23.07.24,11440,,성산동
105,마포래미안푸르지오1단지,2014,,,,"164,000",27,5,2023,중개거래,서울 마포구 서울 종로구,84.5978,18,777,N,23.09.14,11440,,아현동
103,마포용강삼성래미안,2003,,,,"109,000",29,5,2023,중개거래,서울 마포구,59.99,3,380,N,23.10.13,11440,,용강동
201,상암월드컵파크2단지,2003,,,,"87,000",9,6,2023,중개거래,서울 마포구,59.92,12,1637,N,23.10.16,11440,,상암동
109,마포자이더센트리지(102동~112동),2022,,,,"114,000",15,6,2023,중개거래,서울 마포구,59.99,2,533,N,23.09.27,11440,,염리동
109,도화동현대,1996,,,,"127,000",8,6,2023,중개거래,서울 마포구,128.26,10,357,N,23.08.30,11440,,도화동
105,신촌숲아이파크,2019,,,,"174,500",20,6,2023,중개거래,서울 마포구,84.901,35,462,N,23.09.27,11440,,신수동
102,이편한세상마포리버파크,2016,,,,"141,200",21,6,2023,중개거래,서울 마포구,59.98,2,508,N,23.09.27,11440,,용강동
201,대림2차,2004,,,,"98,000",22,6,2023,중개거래,서울 마포구,59.25,11,501,N,23.09.25,11440,,용강동
407,마포래미안푸르지오4단지,2014,,,,"135,000",29,6,2023,중개거래,서울 마포구,59.9656,7,777,N,23.09.08,11440,,아현동
,서희스타힐스,2014,,,,"17,800",30,6,2023,중개거래,서울 서대문구 서울 성동구,12.85,18,12-41,N,23.08.16,11440,,대흥동
109,마포프레스티지자이,2021,,,,"143,000",29,6,2023,중개거래,서울 마포구,59.7848,9,532,N,23.10.20,11440,,염리동
107,마포프레스티지자이,2021,,,,"228,000",27,6,2023,중개거래,서울 마포구,114.9159,5,532,N,23.10.10,11440,,염리동
407,상암월드컵파크4단지,2006,,,,"118,000",22,7,2023,중개거래,서울 마포구,84.81,8,1655,N,24.01.05,11440,,상암동
,노블레스빌(246-1),2002,,,,"64,500",31,7,2023,중개거래,서울 마포구,97.88,4,246-1,N,23.10.05,11440,,연남동
401,마포래미안푸르지오4단지,2014,,,,"214,500",14,7,2023,중개거래,서울 마포구,114.588,10,777,N,23.09.21,11440,,아현동
111,마포프레스티지자이,2021,,,,"183,500",15,7,2023,중개거래,서울 마포구,84.9654,13,532,N,23.11.02,11440,,염리동
401,마포래미안푸르지오4단지,2014,,,,"183,000",11,7,2023,중개거래,서울 마포구,114.7267,1,777,N,23.09.27,11440,,아현동
,신촌숲아이파크,2019,,23.09.01,O,"127,500",30,7,2023,중개거래,서울 마포구,59.751,3,462,N,,11440,,신수동
103,상록,1997,,,,"82,300",28,7,2023,중개거래,서울 마포구,57.88,12,515-1,N,23.10.30,11440,,염리동
201,래미안밤섬리베뉴Ⅱ,2014,,,,"150,000",31,7,2023,중개거래,서울 마포구,84.92,10,398,N,23.10.26,11440,,상수동
101,서강오벨리스크스위트,2007,,,,"99,200",25,7,2023,중개거래,서울 마포구,84.96,15,442,N,23.11.02,11440,,창전동
108,염리삼성래미안,2001,,,,"129,000",27,7,2023,중개거래,서울 마포구,84.96,8,520,N,23.10.23,11440,,염리동
,밤섬힐스테이트,1999,,24.10.07,O,"127,500",27,8,2023,중개거래,서울 마포구,59.4,24,220,N,,11440,,현석동
109,마포용강삼성래미안,2003,,,,"86,000",30,8,2023,직거래,,84.2,3,380,N,23.12.12,11440,,용강동
23,성산시영(선경),1986,,,,"92,000",15,8,2023,중개거래,서울 마포구,50.54,2,446,N,23.11.28,11440,,성산동
101동,마포웨스트리버태영데시앙,2019,,,,"127,500",26,8,2023,중개거래,서울 마포구,84.719,2,449,N,24.01.05,11440,,창전동
110,마포프레스티지자이,2021,,,,"148,500",26,8,2023,중개거래,서울 마포구,59.7848,17,532,N,23.11.07,11440,,염리동
203,상암월드컵파크2단지,2003,,,,"88,000",30,8,2023,중개거래,서울 마포구,59.92,6,1637,N,23.10.16,11440,,상암동
307,마포래미안푸르지오3단지,2014,,,,"135,000",29,8,2023,중개거래,서울 마포구,59.9796,3,777,N,23.12.28,11440,,아현동
,대우미래사랑,2005,,,,"29,800",26,8,2023,중개거래,서울 마포구,34.29,11,487,N,23.10.23,11440,,서교동
,더클래시,2022,,24.01.16,O,"139,000",29,8,2023,중개거래,서울 강동구 서울 마포구,59.97,6,804,N,,11440,,아현동
207,상암월드컵파크2단지,2003,,,,"89,000",26,8,2023,중개거래,서울 마포구,59.92,16,1637,N,23.10.27,11440,,상암동
망원2차대림아파트 제102,대림2,2002,,,,"119,000",23,9,2023,중개거래,서울 마포구,84.73,14,497,N,24.02.29,11440,,망원동
104,마포프레스티지자이,2021,,,,"154,000",8,9,2023,중개거래,서울 마포구 서울 서대문구,59.9286,15,532,N,23.12.06,11440,,염리동
101,마포쌍용황금아파트,2000,,,,"95,000",9,9,2023,중개거래,서울 마포구,59.9,4,253,N,23.11.20,11440,,마포동
407,마포래미안푸르지오4단지,2014,,,,"136,000",27,9,2023,중개거래,서울 마포구,59.9656,2,777,N,23.12.20,11440,,아현동
102,마포자이더센트리지(102동~112동),2022,,,,"132,000",27,9,2023,중개거래,서울 마포구 서울 서대문구,59.99,8,533,N,23.12.29,11440,,염리동
205,현대홈타운,2000,,,,"107,200",27,9,2023,중개거래,서울 마포구,84.95,11,353,N,23.12.04,11440,,도화동
211,마포래미안푸르지오2단지,2014,,,,"136,500",23,9,2023,중개거래,서울 마포구,59.9656,11,777,N,24.02.05,11440,,아현동
,대림2,2002,,24.02.03,O,"119,000",23,9,2023,중개거래,서울 마포구,84.73,14,497,N,,11440,,망원동
101,성산동성,1999,,,,"65,000",23,9,2023,중개거래,서울 마포구,60,8,597,N,23.11.30,11440,,성산동
105,공덕2삼성래미안,2004,,,,"135,000",23,9,2023,중개거래,서울 마포구,84.94,12,43,N,24.01.30,11440,,공덕동
203,상암월드컵파크2단지,2003,,,,"91,300",29,10,2023,중개거래,서울 마포구,59.92,14,1637,N,24.01.19,11440,,상암동
101,마포한강푸르지오,2015,,,,"270,000",31,10,2023,중개거래,서울 마포구,137.04,32,472,N,24.01.10,11440,,합정동
102,성산월드타운대림,2004,,,,"112,300",23,10,2023,중개거래,서울 마포구,117.898,19,601,N,24.01.08,11440,,성산동
2,성산시영(유원),1986,,,,"90,000",31,10,2023,직거래,,59.43,14,446,N,24.04.15,11440,,성산동
103,메세나폴리스,2012,,,,"260,000",20,10,2023,중개거래,서울 마포구,148.981,25,490,N,24.02.16,11440,,서교동
102,염리삼성래미안,2001,,,,"108,000",30,10,2023,중개거래,서울 마포구,59.52,17,520,N,23.12.22,11440,,염리동
,신부파스카5차,2013,,,,"36,500",28,10,2023,중개거래,서울 마포구,37.21,7,518,N,24.01.19,11440,,망원동
102,삼성,1997,,,,"129,500",21,10,2023,중개거래,서울 마포구,72.185,9,550,N,24.01.10,11440,,도화동
,미원1,1996,,,,"54,700",17,10,2023,중개거래,서울 마포구,58.98,2,478-27,N,23.12.19,11440,,망원동
106,코오롱,2003,,,,"89,500",21,10,2023,중개거래,서울 마포구,59.76,12,573,N,23.12.14,11440,,연남동
105,월드컵아이파크(667),2009,,,,"105,000",23,11,2023,중개거래,"서울 마포구, 서울 서대문구",117.95,1,667,N,24.02.20,11440,,성산동
102,대림1,2002,,,,"110,000",1,11,2023,중개거래,서울 마포구,84.96,7,496,N,24.01.25,11440,,망원동
,백명TRENDYAPT,2004,,,,"76,000",11,11,2023,중개거래,서울 마포구,107.48,6,39-9,N,24.02.28,11440,,중동
202,신공덕래미안2차,2000,,,,"119,500",29,11,2023,중개거래,"서울 마포구, 서울 서대문구",114.5,3,159,N,24.03.19,11440,,신공덕동
506,래미안공덕5차,2011,,,,"158,000",25,11,2023,중개거래,서울 마포구,84.871,11,469,N,24.02.22,11440,,공덕동
101동,강변힐스테이트,2004,,,,"130,000",30,11,2023,직거래,,84.85,2,222,N,24.01.18,11440,,현석동
104,마포자이더센트리지(102동~112동),2022,,,,"130,000",28,11,2023,중개거래,서울 마포구,59.99,18,533,N,24.03.14,11440,,염리동
101,마포한강아이파크,2019,,,,"182,000",29,11,2023,중개거래,서울 마포구,111.3958,17,521,N,24.03.26,11440,,망원동
,세원,1996,,,,"45,000",18,11,2023,중개거래,서울 마포구,59.87,1,142-9,N,24.02.01,11440,,성산동
304,상암월드컵파크3단지,2003,,,,"107,000",23,11,2023,중개거래,서울 마포구,84.84,10,1643,N,24.01.25,11440,,상암동
713,상암월드컵파크7단지,2005,,,,"103,000",1,12,2023,중개거래,서울 마포구,84.74,8,1660,N,24.02.29,11440,,상암동
915,상암월드컵파크9단지,2010,,,,"94,500",28,12,2023,중개거래,서울 마포구,84.94,8,1752,N,24.03.22,11440,,상암동
27,성산시영(대우),1986,,,,"70,000",29,12,2023,직거래,,50.03,3,446,N,24.02.20,11440,,성산동
203,마포래미안푸르지오2단지,2014,,,,"217,500",29,12,2023,중개거래,"서울 관악구, 서울 마포구",114.588,19,777,N,24.11.18,11440,,아현동
412,마포래미안푸르지오4단지,2014,,,,"135,700",22,12,2023,중개거래,서울 마포구,59.9236,15,777,N,24.02.26,11440,,아현동
,예미원,1970,,,,"75,000",20,12,2023,중개거래,서울 용산구,84.88,4,371-1,N,24.02.21,11440,,아현동
309,상암월드컵파크3단지,2003,,,,"103,000",29,12,2023,중개거래,서울 마포구,84.84,3,1643,N,24.03.29,11440,,상암동
,예미원,1970,,24.01.16,O,"75,000",20,12,2023,중개거래,서울 용산구,84.88,4,371-1,N,,11440,,아현동
508,래미안공덕5차,2011,,,,"153,500",30,12,2023,중개거래,서울 마포구,84.871,5,469,N,24.01.25,11440,,공덕동
108,서강예가,2007,,,,"127,000",21,12,2023,중개거래,서울 마포구,84.988,9,444,N,24.02.26,11440,,창전동
